time,obj,optimal,proceesor_num,order_num,job_num
0.10169005393981934,166.08458582091959,True,3,3,20
0.1333787441253662,101.08253733240771,True,4,3,20
0.22763967514038086,97.1879924875014,True,5,3,20
0.21617555618286133,117.92216703305394,True,3,5,20
4.14330530166626,146.5506858218333,True,4,5,20
4.1875739097595215,136.34464810721323,True,5,5,20
1.3913869857788086,213.28193701839808,True,3,7,20
21.318353176116943,188.00527035889596,True,4,7,20
192.60655331611633,177.172045011239,True,5,7,20
4.611954689025879,203.40456645602367,True,3,9,20
2470.262354373932,185.31777938526915,True,4,9,20
1283.0648550987244,167.4104172974847,True,5,9,20
0.16629266738891602,201.31162244543629,True,3,3,30
0.28341031074523926,146.45472691144238,True,4,3,30
1.0143532752990723,123.81702970064055,True,5,3,30
0.5308411121368408,274.1991279302747,True,3,5,30
1.2014729976654053,170.5629342927573,True,4,5,30
29.249597311019897,141.03769382624415,True,5,5,30
4.611254453659058,371.7468551608235,True,3,7,30
225.23680233955383,234.6207464789421,True,4,7,30
6014.744005680084,181.24965060152078,False,5,7,30
54.54592514038086,356.77187756095816,True,3,9,30
5997.962717056274,288.73533240113017,True,4,9,30
6008.61087346077,203.72537361122411,False,5,9,30
0.3586738109588623,309.9108542348229,True,3,3,40
0.4265773296356201,263.4902116017828,True,4,3,40
0.9280295372009277,182.17854430412203,True,5,3,40
2.0867738723754883,352.1821214391135,True,3,5,40
5.018881559371948,242.47755119621178,True,4,5,40
8.546483039855957,219.50648824134052,True,5,5,40
20.135069370269775,457.8785406908651,True,3,7,40
49.13388919830322,299.43658722887454,True,4,7,40
366.26445388793945,276.44510441919283,True,5,7,40
352.1482846736908,543.5490349800646,True,3,9,40
2489.9284760951996,371.50634974410906,True,4,9,40
6007.890847444534,348.91143943730754,False,5,9,40
0.3871958255767822,329.75720042925485,True,3,3,50
1.040276050567627,299.8356129618255,True,4,3,50
2.1186375617980957,260.74420013810044,True,5,3,50
5.878544092178345,608.8261114421891,True,3,5,50
1.8081364631652832,433.06809719855477,True,4,5,50
15.450849771499634,333.3466150023487,True,5,5,50
18.681246519088745,608.514223847986,True,3,7,50
253.05588793754578,436.6240988150845,True,4,7,50
88.17171669006348,321.3187405153573,True,5,7,50
245.52538180351257,733.1479788638308,True,3,9,50
6005.300031900406,492.92121308066095,False,4,9,50
6008.690589904785,412.4303066392457,False,5,9,50
