time,heuristic_obj,meta_obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num,exceeded
1.7036185264587402,172.23414387314818,166.08458582091959,1,llf,ml,ls,3,3,20,False
6.372087717056274,106.92745099727895,101.08253733240771,1,llf,ml,ls,4,3,20,False
6.447209119796753,97.18799248750146,97.18799248750146,1,slf,ml,bf,5,3,20,False
14.552777290344238,124.83903182715223,118.84398108909532,1,slf,ml,fbs,3,5,20,False
55.85618805885315,163.32852655795534,148.3840857508929,1,llf,wp,bf,4,5,20,False
79.95490789413452,140.68093662367986,138.31531712692998,1,llf,wp,ls,5,5,20,False
30.33703637123108,221.3230796874796,226.26932991691322,1,llf,ml,ls,3,7,20,False
89.20340061187744,209.520986907413,188.00527035889596,1,llf,ml,ls,4,7,20,False
195.18361401557922,188.4533438853721,181.52332899853906,1,llf,ml,ls,5,7,20,False
54.25954222679138,215.06452676249515,209.98239051069342,1,llf,ml,ls,3,9,20,False
182.73425102233887,195.69170491827768,191.24795674490255,1,llf,ml,ls,4,9,20,False
396.2723445892334,178.04823788962574,175.59523665806938,1,llf,ml,ls,5,9,20,False
4.748393535614014,220.58473046184264,211.01676876991425,1,llf,wp,ls,3,3,30,False
26.707865476608276,157.59312430556605,149.51168086996063,1,llf,ml,ls,4,3,30,False
69.72117400169373,131.57846967584905,127.424788275291,1,slf,wp,bf,5,3,30,False
30.911860942840576,294.3881986394376,275.8939787451156,1,slf,ml,fbs,3,5,30,False
186.38972282409668,184.7508887635712,172.00658073837286,1,llf,wp,ls,4,5,30,False
215.59000396728516,147.13307134004933,146.15579555947875,1,llf,ml,ls,5,5,30,False
108.49619650840759,413.5397684982363,372.24685539393425,1,llf,ml,ls,3,7,30,False
540.1181979179382,257.37541206194624,238.1731877863026,1,llf,wp,ls,4,7,30,False
219.42205286026,193.41104423015182,192.87275587346295,1,slf,wp,bf,5,7,30,False
237.87931442260742,388.9597152290258,369.04451134936886,1,llf,ml,ls,3,9,30,False
874.8891935348511,318.62326459225505,294.365690480331,1,llf,ml,ls,4,9,30,False
1333.5969469547272,217.08167095339917,218.87587032719244,1,llf,ml,ls,5,9,30,False
28.069833040237427,322.60350806474133,315.4013948326671,1,slf,wp,fbs,3,3,40,False
74.8397126197815,287.09151897663503,280.0430139130515,1,llf,ml,ls,4,3,40,False
189.72588062286377,207.17937344734503,197.62232046415568,1,llf,wp,ls,5,3,40,False
69.11429762840271,385.3105505702139,359.6473401487132,1,slf,wp,fbs,3,5,40,False
507.7440059185028,260.53395171140284,247.00422574825274,1,llf,wp,ls,4,5,40,False
1177.094759464264,252.6864649951671,222.77785123191802,1,slf,wp,ls,5,5,40,False
199.84110927581787,486.96888014819206,467.03549478623194,1,slf,ml,fbs,3,7,40,False
1008.3711330890656,324.29674484185637,305.83616068071666,1,llf,ml,ls,4,7,40,False
1860.80486369133,292.43667449399743,284.64471467820505,1,llf,wp,ls,5,7,40,True
492.24886655807495,576.5786983641876,549.6148121152885,1,slf,ml,fbs,3,9,40,False
1809.3903501033783,399.53812066520476,391.65293313399764,1,llf,ml,ls,4,9,40,True
1855.9482560157776,378.36107011166234,383.67680445658175,1,slf,ml,fbs,5,9,40,True
47.758376359939575,356.9091178990712,342.72775453452545,1,slf,ml,ls,3,3,50,False
172.68462681770325,326.2609934501508,319.7630777265487,1,llf,wp,ls,4,3,50,False
281.6987364292145,292.3357762899486,284.6610610226051,1,slf,wp,ls,5,3,50,False
187.70907592773438,636.1433775344617,614.4376902764682,1,slf,ml,fbs,3,5,50,False
698.5940046310425,471.24412194964475,444.47719832774555,1,llf,ml,ls,4,5,50,False
1959.6582968235016,361.1082331990602,350.64312692852366,1,llf,ml,ls,5,5,50,True
753.2216715812683,649.0822901878562,622.1461299674854,1,slf,wp,fbs,3,7,50,False
1804.9938125610352,473.13017323940835,456.24921934450333,1,llf,ml,ls,4,7,50,True
1807.8087570667267,349.5474327865523,366.2424378088582,1,llf,wp,ls,5,7,50,True
1462.475599527359,775.2768449296686,738.6312435881499,1,llf,wp,ls,3,9,50,False
1861.2276318073273,553.5380513481769,582.9938045226523,1,slf,ml,fbs,4,9,50,True
1828.6846070289612,441.659513961338,465.54642440922584,1,llf,wp,ls,5,9,50,True
