time,obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num
0.013074636459350586,172.9493949354877,1,slf,ml,fbs,3,3,20
0.000997781753540039,198.26969740852928,1,slf,ml,bf,3,3,20
0.0029926300048828125,188.08713581830676,1,slf,ml,ls,3,3,20
0.013071060180664062,172.9493949354877,1,llf,ml,fbs,3,3,20
0.0010001659393310547,207.1921872290088,1,llf,ml,bf,3,3,20
0.0030434131622314453,172.23414387314818,1,llf,ml,ls,3,3,20
0.013051271438598633,172.9493949354877,1,slf,wml,fbs,3,3,20
0.0,198.26969740852928,1,slf,wml,bf,3,3,20
0.0030007362365722656,188.08713581830676,1,slf,wml,ls,3,3,20
0.013080596923828125,172.9493949354877,1,llf,wml,fbs,3,3,20
0.0010004043579101562,207.1921872290088,1,llf,wml,bf,3,3,20
0.0030002593994140625,172.23414387314818,1,llf,wml,ls,3,3,20
0.013051748275756836,203.16042643527257,1,slf,wp,fbs,3,3,20
0.0,209.788559887539,1,slf,wp,bf,3,3,20
0.003037691116333008,209.81474422374532,1,slf,wp,ls,3,3,20
0.013046503067016602,203.16042643527257,1,llf,wp,fbs,3,3,20
0.0,205.0156281192881,1,llf,wp,bf,3,3,20
0.003000497817993164,199.61131033081534,1,llf,wp,ls,3,3,20
0.012039661407470703,127.08694303315723,2,slf,ml,fbs,3,3,20
0.0009999275207519531,147.36430431980767,2,slf,ml,bf,3,3,20
0.003000497817993164,126.57099386142686,2,slf,ml,ls,3,3,20
0.012045860290527344,127.08694303315723,2,llf,ml,fbs,3,3,20
0.0010523796081542969,142.51160255668032,2,llf,ml,bf,3,3,20
0.0029959678649902344,124.88277434486994,2,llf,ml,ls,3,3,20
0.01204824447631836,127.08694303315723,2,slf,wml,fbs,3,3,20
0.0,147.36430431980767,2,slf,wml,bf,3,3,20
0.003000497817993164,126.57099386142686,2,slf,wml,ls,3,3,20
0.012080669403076172,127.08694303315723,2,llf,wml,fbs,3,3,20
0.0010001659393310547,142.51160255668032,2,llf,wml,bf,3,3,20
0.0030007362365722656,124.88277434486994,2,llf,wml,ls,3,3,20
0.013054132461547852,128.96862965844295,2,slf,wp,fbs,3,3,20
0.0,143.6584569881854,2,slf,wp,bf,3,3,20
0.0030586719512939453,132.73457883017332,2,slf,wp,ls,3,3,20
0.013056755065917969,128.96862965844295,2,llf,wp,fbs,3,3,20
0.0,141.35322976503102,2,llf,wp,bf,3,3,20
0.0030007362365722656,130.53041014188602,2,llf,wp,ls,3,3,20
0.012053489685058594,140.8613004923972,3,slf,ml,fbs,3,3,20
0.0010378360748291016,163.15245137266209,3,slf,ml,bf,3,3,20
0.003000497817993164,154.0691537338837,3,slf,ml,ls,3,3,20
0.012053251266479492,140.8613004923972,3,llf,ml,fbs,3,3,20
0.0,166.35895139282624,3,llf,ml,bf,3,3,20
0.0030012130737304688,141.7468427674232,3,llf,ml,ls,3,3,20
0.012101888656616211,140.8613004923972,3,slf,wml,fbs,3,3,20
0.0010001659393310547,163.15245137266209,3,slf,wml,bf,3,3,20
0.003000497817993164,154.0691537338837,3,slf,wml,ls,3,3,20
0.012053728103637695,140.8613004923972,3,llf,wml,fbs,3,3,20
0.0010004043579101562,166.35895139282624,3,llf,wml,bf,3,3,20
0.002062082290649414,141.7468427674232,3,llf,wml,ls,3,3,20
0.013035774230957031,156.6905116150126,3,slf,wp,fbs,3,3,20
0.0010001659393310547,163.3983648564991,3,slf,wp,bf,3,3,20
0.002000570297241211,166.17903817436564,3,slf,wp,ls,3,3,20
0.013051271438598633,156.6905116150126,3,llf,wp,fbs,3,3,20
0.0010514259338378906,167.17903817436564,3,llf,wp,bf,3,3,20
0.0029959678649902344,156.7953582305815,3,llf,wp,ls,3,3,20
0.013052701950073242,187.98376205070633,4,slf,ml,fbs,3,3,20
0.0,208.39876359431244,4,slf,ml,bf,3,3,20
0.0030007362365722656,191.97062305372737,4,slf,ml,ls,3,3,20
0.012081146240234375,187.98376205070633,4,llf,ml,fbs,3,3,20
0.0010001659393310547,216.18027329552342,4,llf,ml,bf,3,3,20
0.0030007362365722656,184.92148417892892,4,llf,ml,ls,3,3,20
0.012046337127685547,187.98376205070633,4,slf,wml,fbs,3,3,20
0.0,208.39876359431244,4,slf,wml,bf,3,3,20
0.003049135208129883,191.97062305372737,4,slf,wml,ls,3,3,20
0.012038707733154297,187.98376205070633,4,llf,wml,fbs,3,3,20
0.0010004043579101562,216.18027329552342,4,llf,wml,bf,3,3,20
0.003000497817993164,184.92148417892892,4,llf,wml,ls,3,3,20
0.012046098709106445,200.168378607199,4,slf,wp,fbs,3,3,20
0.0010418891906738281,208.99702135245033,4,slf,wp,bf,3,3,20
0.002000570297241211,212.04167005064028,4,slf,wp,ls,3,3,20
0.012045621871948242,200.168378607199,4,llf,wp,fbs,3,3,20
0.0,208.33431291807216,4,llf,wp,bf,3,3,20
0.0030007362365722656,205.90523961022004,4,llf,wp,ls,3,3,20
0.013090848922729492,139.44653905640095,5,slf,ml,fbs,3,3,20
0.04827451705932617,140.0819053573588,5,slf,ml,bf,3,3,20
0.0029954910278320312,145.65281845032482,5,slf,ml,ls,3,3,20
0.013060569763183594,139.44653905640095,5,llf,ml,fbs,3,3,20
0.04824256896972656,136.78467466818185,5,llf,ml,bf,3,3,20
0.0030007362365722656,144.59462408002855,5,llf,ml,ls,3,3,20
0.013115406036376953,139.44653905640095,5,slf,wml,fbs,3,3,20
0.048194169998168945,140.0819053573588,5,slf,wml,bf,3,3,20
0.003058910369873047,145.65281845032482,5,slf,wml,ls,3,3,20
0.013047218322753906,139.44653905640095,5,llf,wml,fbs,3,3,20
0.04826807975769043,136.78467466818185,5,llf,wml,bf,3,3,20
0.0030007362365722656,144.59462408002855,5,llf,wml,ls,3,3,20
0.008059978485107422,216.2374798312689,5,slf,wp,fbs,3,3,20
0.08846402168273926,131.89593240252432,5,slf,wp,bf,3,3,20
0.003000497817993164,145.16040616674445,5,slf,wp,ls,3,3,20
0.00805211067199707,216.2374798312689,5,llf,wp,fbs,3,3,20
0.048268795013427734,140.59124811532888,5,llf,wp,bf,3,3,20
0.0020003318786621094,146.16040616674445,5,llf,wp,ls,3,3,20
0.013045787811279297,115.97587091743218,6,slf,ml,fbs,3,3,20
0.0010387897491455078,135.38036611779341,6,slf,ml,bf,3,3,20
0.003000497817993164,115.55581962371672,6,slf,ml,ls,3,3,20
0.012061119079589844,115.97587091743218,6,llf,ml,fbs,3,3,20
0.0010004043579101562,138.13036611779341,6,llf,ml,bf,3,3,20
0.003000497817993164,116.80581962371672,6,llf,ml,ls,3,3,20
0.01311945915222168,115.97587091743218,6,slf,wml,fbs,3,3,20
0.0,135.38036611779341,6,slf,wml,bf,3,3,20
0.0030007362365722656,115.55581962371672,6,slf,wml,ls,3,3,20
0.013061046600341797,115.97587091743218,6,llf,wml,fbs,3,3,20
0.0,138.13036611779341,6,llf,wml,bf,3,3,20
0.00304412841796875,116.80581962371672,6,llf,wml,ls,3,3,20
0.013042449951171875,115.97587091743218,6,slf,wp,fbs,3,3,20
0.0,135.38036611779341,6,slf,wp,bf,3,3,20
0.003000974655151367,115.55581962371672,6,slf,wp,ls,3,3,20
0.013081789016723633,115.97587091743218,6,llf,wp,fbs,3,3,20
0.0010001659393310547,138.13036611779341,6,llf,wp,bf,3,3,20
0.003000974655151367,116.80581962371672,6,llf,wp,ls,3,3,20
0.014041662216186523,175.84327357694028,7,slf,ml,fbs,3,3,20
0.0,203.02165313343738,7,slf,ml,bf,3,3,20
0.0030422210693359375,177.52895199982126,7,slf,ml,ls,3,3,20
0.01306009292602539,175.84327357694028,7,llf,ml,fbs,3,3,20
0.0010004043579101562,204.32297635086155,7,llf,ml,bf,3,3,20
0.003000497817993164,178.02895199982126,7,llf,ml,ls,3,3,20
0.013112783432006836,175.84327357694028,7,slf,wml,fbs,3,3,20
0.0010004043579101562,203.02165313343738,7,slf,wml,bf,3,3,20
0.003000497817993164,177.52895199982126,7,slf,wml,ls,3,3,20
0.013060331344604492,175.84327357694028,7,llf,wml,fbs,3,3,20
0.0010576248168945312,204.32297635086155,7,llf,wml,bf,3,3,20
0.002995729446411133,178.02895199982126,7,llf,wml,ls,3,3,20
0.013059377670288086,209.40952055457345,7,slf,wp,fbs,3,3,20
0.0,219.82160626572298,7,slf,wp,bf,3,3,20
0.0030007362365722656,210.40952055457345,7,slf,wp,ls,3,3,20
0.013098478317260742,209.40952055457345,7,llf,wp,fbs,3,3,20
0.0,216.7860742326318,7,llf,wp,bf,3,3,20
0.003002166748046875,204.28296687651513,7,llf,wp,ls,3,3,20
0.008058547973632812,154.02905857517942,8,slf,ml,fbs,3,3,20
0.0,118.78465897490564,8,slf,ml,bf,3,3,20
0.0030007362365722656,110.71893006006934,8,slf,ml,ls,3,3,20
0.008051633834838867,154.02905857517942,8,llf,ml,fbs,3,3,20
0.0,119.14672560966811,8,llf,ml,bf,3,3,20
0.003000497817993164,101.15773690934665,8,llf,ml,ls,3,3,20
0.008045434951782227,148.57782241130252,8,slf,wml,fbs,3,3,20
0.0009999275207519531,115.3100387310873,8,slf,wml,bf,3,3,20
0.0030412673950195312,109.15887107612582,8,slf,wml,ls,3,3,20
0.008002281188964844,148.57782241130252,8,llf,wml,fbs,3,3,20
0.0,115.47983948189824,8,llf,wml,bf,3,3,20
0.0030345916748046875,100.20882561336478,8,llf,wml,ls,3,3,20
0.008001565933227539,148.57782241130252,8,slf,wp,fbs,3,3,20
0.0,115.3100387310873,8,slf,wp,bf,3,3,20
0.0030384063720703125,109.15887107612582,8,slf,wp,ls,3,3,20
0.008038043975830078,148.57782241130252,8,llf,wp,fbs,3,3,20
0.0010004043579101562,115.47983948189824,8,llf,wp,bf,3,3,20
0.003000497817993164,100.20882561336478,8,llf,wp,ls,3,3,20
0.013041973114013672,157.5411202430935,9,slf,ml,fbs,3,3,20
0.0,186.30876168277172,9,slf,ml,bf,3,3,20
0.003047466278076172,162.98663349534547,9,slf,ml,ls,3,3,20
0.012045621871948242,157.5411202430935,9,llf,ml,fbs,3,3,20
0.0010004043579101562,176.96421739832388,9,llf,ml,bf,3,3,20
0.0030007362365722656,161.73663349534547,9,llf,ml,ls,3,3,20
0.012208938598632812,159.36398672460206,9,slf,wml,fbs,3,3,20
0.0010657310485839844,169.9868568604295,9,slf,wml,bf,3,3,20
0.002995729446411133,168.37664097905738,9,slf,wml,ls,3,3,20
0.012038707733154297,159.36398672460206,9,llf,wml,fbs,3,3,20
0.0010004043579101562,168.39817841864178,9,llf,wml,bf,3,3,20
0.0030007362365722656,168.39817841864178,9,llf,wml,ls,3,3,20
0.012097358703613281,159.88344703257104,9,slf,wp,fbs,3,3,20
0.0010006427764892578,172.8053018019253,9,slf,wp,bf,3,3,20
0.003000497817993164,166.7119999033536,9,slf,wp,ls,3,3,20
0.012060165405273438,159.88344703257104,9,llf,wp,fbs,3,3,20
0.0010001659393310547,171.21662336013756,9,llf,wp,bf,3,3,20
0.0030579566955566406,170.03926647656212,9,llf,wp,ls,3,3,20
0.012040376663208008,161.41034397829887,10,slf,ml,fbs,3,3,20
0.05623435974121094,161.79296844406747,10,slf,ml,bf,3,3,20
0.0030248165130615234,168.6832638892424,10,slf,ml,ls,3,3,20
