time,heuristic_obj,meta_obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num,exceeded
1.04166841506958,172.23414387314818,169.23414387314818,1,llf,ml,ls,3,3,20,False
1.4565107822418213,106.92745099727895,102.59848650413808,1,llf,ml,ls,4,3,20,False
1.4513485431671143,97.18799248750146,97.18799248750146,1,slf,ml,bf,5,3,20,False
1.3592066764831543,124.83903182715223,122.58903182715223,1,slf,ml,fbs,3,5,20,False
1.4550449848175049,163.32852655795534,163.32852655795534,1,llf,wp,bf,4,5,20,False
1.9600465297698975,140.68093662367986,140.68093662367986,1,llf,wp,ls,5,5,20,False
1.058607578277588,221.3230796874796,219.8230796874796,1,llf,ml,ls,3,7,20,False
1.5093536376953125,209.520986907413,208.01624491389455,1,llf,ml,ls,4,7,20,False
2.249631643295288,188.4533438853721,188.4533438853721,1,llf,ml,ls,5,7,20,False
1.0601842403411865,215.06452676249515,212.76703271796754,1,llf,ml,ls,3,9,20,False
1.7184548377990723,195.69170491827768,194.27793427840615,1,llf,ml,ls,4,9,20,False
2.479180335998535,178.04823788962574,178.04823788962574,1,llf,ml,ls,5,9,20,False
2.0078747272491455,220.58473046184264,211.68040117592352,1,llf,wp,ls,3,3,30,False
2.897676706314087,157.59312430556605,150.20001287015617,1,llf,ml,ls,4,3,30,False
3.835068941116333,129.95670729159752,129.95670729159752,1,slf,wp,bf,5,3,30,False
2.776775598526001,294.3881986394376,293.3881986394376,1,slf,ml,fbs,3,5,30,False
2.738151788711548,184.7508887635712,173.66974482757138,1,llf,wp,ls,4,5,30,False
3.844076156616211,147.13307134004933,145.42048567676778,1,llf,ml,ls,5,5,30,False
1.8641293048858643,413.5397684982363,398.78356939779627,1,llf,ml,ls,3,7,30,False
2.83604097366333,257.37541206194624,248.5776489746051,1,llf,wp,ls,4,7,30,False
3.965785026550293,194.0879015634577,194.0879015634577,1,slf,wp,bf,5,7,30,False
2.000642776489258,388.9597152290258,379.14760122293467,1,llf,ml,ls,3,9,30,False
3.045710802078247,318.62326459225505,316.10380019725085,1,llf,ml,ls,4,9,30,False
4.380208492279053,217.08167095339917,209.94845013061186,1,llf,ml,ls,5,9,30,False
6.134407997131348,322.60350806474133,315.9988269969198,1,slf,wp,fbs,3,3,40,False
5.286188840866089,287.09151897663503,270.5528123477042,1,llf,ml,ls,4,3,40,False
6.487644195556641,207.17937344734503,185.17854473983698,1,llf,wp,ls,5,3,40,False
5.077678918838501,385.3105505702139,378.32626335224836,1,slf,wp,fbs,3,5,40,False
4.931079864501953,260.53395171140284,247.77768351969962,1,llf,wp,ls,4,5,40,False
6.170418739318848,252.6864649951671,226.42364016855768,1,slf,wp,ls,5,5,40,False
5.007830858230591,486.96888014819206,480.24088046247954,1,slf,ml,fbs,3,7,40,False
4.9653639793396,324.29674484185637,309.61817911503124,1,llf,ml,ls,4,7,40,False
6.546719312667847,292.43667449399743,280.071535428259,1,llf,wp,ls,5,7,40,False
4.543355226516724,576.5786983641876,575.0786983641876,1,slf,ml,fbs,3,9,40,False
5.126436471939087,399.53812066520476,387.32483512492263,1,llf,ml,ls,4,9,40,False
11.385222434997559,378.36107011166234,371.8503990620447,1,slf,ml,fbs,5,9,40,False
6.8287553787231445,356.9091178990712,331.5632112848767,1,slf,ml,ls,3,3,50,False
8.319055795669556,326.2609934501508,302.9644015309009,1,llf,wp,ls,4,3,50,False
10.422729253768921,292.3357762899486,263.27796425052543,1,slf,wp,ls,5,3,50,False
8.314730882644653,636.1433775344617,626.7573857963966,1,slf,ml,fbs,3,5,50,False
7.406950950622559,471.24412194964475,444.7347304680738,1,llf,ml,ls,4,5,50,False
9.500840187072754,361.1082331990602,337.4505008081601,1,llf,ml,ls,5,5,50,False
7.422466039657593,649.0822901878562,631.8245787303699,1,slf,wp,fbs,3,7,50,False
7.172503709793091,473.13017323940835,457.74584370184357,1,llf,ml,ls,4,7,50,False
9.88702654838562,349.5474327865523,329.94186212300605,1,llf,wp,ls,5,7,50,False
5.057006597518921,775.2768449296686,761.8797589860656,1,llf,wp,ls,3,9,50,False
12.445562601089478,553.5380513481769,551.6108408789185,1,slf,ml,fbs,4,9,50,False
10.062788009643555,441.659513961338,437.5321084543948,1,llf,wp,ls,5,9,50,False
