time,heuristic_obj,meta_obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num,exceeded
0.5874903202056885,172.23414387314818,172.23414387314818,1,llf,ml,ls,3,3,20,False
2.120333433151245,106.92745099727895,106.92745099727895,1,llf,ml,ls,4,3,20,False
2.187988519668579,97.18799248750146,97.18799248750146,1,slf,ml,bf,5,3,20,False
4.844608545303345,124.83903182715223,120.09398108909532,1,slf,ml,fbs,3,5,20,False
23.147716283798218,163.32852655795534,147.09140011301707,1,llf,wp,bf,4,5,20,False
19.961953163146973,140.68093662367986,140.68093662367986,1,llf,wp,ls,5,5,20,False
5.24504828453064,221.3230796874796,214.54995360737848,1,llf,ml,ls,3,7,20,False
25.559985399246216,209.520986907413,197.22537212890867,1,llf,ml,ls,4,7,20,False
45.349340200424194,188.4533438853721,185.7382124790161,1,llf,ml,ls,5,7,20,False
32.22512745857239,215.06452676249515,204.93753550920127,1,llf,ml,ls,3,9,20,False
28.535900354385376,195.69170491827768,192.23678504852248,1,llf,ml,ls,4,9,20,False
85.82377338409424,178.04823788962574,174.18121558290738,1,llf,ml,ls,5,9,20,False
7.171277761459351,220.58473046184264,209.76676876991425,1,llf,wp,ls,3,3,30,False
17.589963674545288,157.59312430556605,153.38633143489625,1,llf,ml,ls,4,3,30,False
23.00323462486267,129.95670729159752,129.95670729159752,1,slf,wp,bf,5,3,30,False
27.726763248443604,294.3881986394376,278.4529448108285,1,slf,ml,fbs,3,5,30,False
61.10757637023926,184.7508887635712,178.0469030046752,1,llf,wp,ls,4,5,30,False
246.17641019821167,147.13307134004933,142.39311786552918,1,llf,ml,ls,5,5,30,False
65.26509928703308,413.5397684982363,372.79036786032566,1,llf,ml,ls,3,7,30,False
209.51866269111633,257.37541206194624,243.1605399941157,1,llf,wp,ls,4,7,30,False
183.30078721046448,194.0879015634577,191.24557778112268,1,slf,wp,bf,5,7,30,False
105.25326728820801,388.9597152290258,365.22099523866865,1,llf,ml,ls,3,9,30,False
1003.7122046947479,318.62326459225505,290.3629707046804,1,llf,ml,ls,4,9,30,False
649.7618119716644,217.08167095339917,208.65123775473572,1,llf,ml,ls,5,9,30,False
13.847636222839355,322.60350806474133,319.17443893747395,1,slf,wp,fbs,3,3,40,False
50.8052544593811,287.09151897663503,281.26966492824204,1,llf,ml,ls,4,3,40,False
127.54716300964355,207.17937344734503,204.67937344734503,1,llf,wp,ls,5,3,40,False
46.679431200027466,385.3105505702139,357.5304201593149,1,slf,wp,fbs,3,5,40,False
199.77979731559753,260.53395171140284,249.98228426834157,1,llf,wp,ls,4,5,40,False
752.7131776809692,252.6864649951671,220.4967744036149,1,slf,wp,ls,5,5,40,False
178.2183074951172,486.96888014819206,471.10413155972924,1,slf,ml,fbs,3,7,40,False
820.7117078304291,324.29674484185637,305.76751489358315,1,llf,ml,ls,4,7,40,False
1006.38112616539,292.43667449399743,279.87732131045175,1,llf,wp,ls,5,7,40,False
242.57934403419495,576.5786983641876,559.6702824783576,1,slf,ml,fbs,3,9,40,False
1498.4351208209991,399.53812066520476,375.36646884412517,1,llf,ml,ls,4,9,40,False
1196.7442321777344,378.36107011166234,368.11125921452276,1,slf,ml,fbs,5,9,40,False
31.049408197402954,356.9091178990712,347.99917380748195,1,slf,ml,ls,3,3,50,False
56.359304428100586,326.2609934501508,326.2609934501508,1,llf,wp,ls,4,3,50,False
287.3439590930939,292.3357762899486,283.9715334097841,1,slf,wp,ls,5,3,50,False
154.2804877758026,636.1433775344617,613.5651854386847,1,slf,ml,fbs,3,5,50,False
948.1441042423248,471.24412194964475,435.9067465279526,1,llf,ml,ls,4,5,50,False
1805.5595307350159,361.1082331990602,339.24889110012305,1,llf,ml,ls,5,5,50,True
282.7849819660187,649.0822901878562,622.1941289335356,1,slf,wp,fbs,3,7,50,False
1411.469568490982,473.13017323940835,440.3555966038578,1,llf,ml,ls,4,7,50,False
1944.1933724880219,349.5474327865523,329.94186212300605,1,llf,wp,ls,5,7,50,True
932.4226639270782,775.2768449296686,733.6574772996912,1,llf,wp,ls,3,9,50,False
1856.1612544059753,553.5380513481769,523.6899224818869,1,slf,ml,fbs,4,9,50,True
1922.5701270103455,441.659513961338,426.9616022823983,1,llf,wp,ls,5,9,50,True
