time,heuristic_obj,vns_obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num,exceeded
5.193138837814331,207.16347332908754,198.01977786192916,10,llf,ml,ls,3,7,20,False
19.503217458724976,186.73711799780878,181.84011055967096,1,llf,ml,ls,4,7,20,False
14.379151344299316,153.38809489731787,153.38809489731787,2,llf,wp,ls,4,7,20,False
28.022475957870483,190.4431311126374,174.7841171094227,3,llf,wp,ls,4,7,20,False
34.0315375328064,157.2380423307124,145.91946929650274,4,llf,ml,ls,4,7,20,False
13.86995267868042,151.672381539664,151.672381539664,5,llf,ml,ls,4,7,20,False
25.80602502822876,158.32231237815228,155.87440115739173,6,llf,ml,ls,4,7,20,False
25.128634452819824,256.65433982982586,239.72806307108388,7,llf,ml,ls,4,7,20,False
19.448189973831177,162.88938219020113,159.77774164837254,8,llf,ml,ls,4,7,20,False
66.7062418460846,210.95643665675715,197.94577970144005,9,llf,ml,ls,4,7,20,False
22.803032636642456,182.1761079946327,177.40243880447963,10,llf,ml,ls,4,7,20,False
133.62113285064697,176.29571336798548,167.0918041581404,1,llf,ml,ls,5,7,20,False
89.69519019126892,150.1418326863174,142.8406453686921,2,slf,ml,ls,5,7,20,False
67.07628631591797,191.19021128190852,190.7053647444528,3,llf,ml,ls,5,7,20,False
77.10666704177856,163.72344170270392,160.08573459384684,4,llf,ml,ls,5,7,20,False
52.812870025634766,175.5482440759082,170.2627322572097,5,llf,ml,ls,5,7,20,False
44.70409893989563,166.3492734950405,160.7777116855069,6,llf,ml,ls,5,7,20,False
51.946240186691284,175.33752764786408,169.6587492480832,7,llf,ml,ls,5,7,20,False
61.28859066963196,196.40661774796803,189.4779514034213,8,llf,ml,ls,5,7,20,False
96.65631628036499,198.68930436284882,187.74275955621613,9,llf,ml,ls,5,7,20,False
37.47720289230347,156.62451432701363,156.62451432701363,10,llf,wp,ls,5,7,20,False
24.3955819606781,266.30457593893505,243.16831070486438,1,llf,ml,ls,3,9,20,False
15.676369667053223,274.97467576748437,262.27324689231943,2,llf,ml,ls,3,9,20,False
13.110596656799316,224.22816867273247,222.9060110842649,3,llf,ml,bf,3,9,20,False
30.425541877746582,282.30243668045193,257.75867973225,4,llf,ml,bf,3,9,20,False
12.210686445236206,244.43163871104008,243.0893002086901,5,llf,ml,ls,3,9,20,False
18.72142505645752,310.6369114674026,298.52036792914885,6,llf,ml,ls,3,9,20,False
9.818004846572876,282.3317183469004,276.7014009635385,7,slf,ml,bf,3,9,20,False
15.906158685684204,245.07293416805294,236.28321688596458,8,llf,ml,ls,3,9,20,False
13.144559621810913,223.32455675293613,211.13250479866713,9,llf,wp,ls,3,9,20,False
27.568862438201904,256.4324731801836,243.7076562020493,10,llf,ml,ls,3,9,20,False
75.533864736557,204.28677123789475,193.68762547594284,1,llf,ml,ls,4,9,20,False
40.717313289642334,185.96004088175278,178.73475636394437,2,llf,ml,ls,4,9,20,False
99.71459794044495,203.42869703125479,195.69931342065638,3,slf,ml,fbs,4,9,20,False
40.67285704612732,175.69970835896274,175.27288188214595,4,llf,ml,ls,4,9,20,False
116.0988097190857,209.45852683977165,196.0260847051887,5,slf,ml,ls,4,9,20,False
62.39652919769287,201.7644693669375,197.0923699775566,6,llf,ml,ls,4,9,20,False
84.67955589294434,198.297749713683,188.35285681520338,7,llf,ml,ls,4,9,20,False
56.651811361312866,206.64154448074024,197.42136010902965,8,llf,ml,ls,4,9,20,False
64.2140531539917,227.47911776206234,221.75113717340645,9,llf,ml,ls,4,9,20,False
49.92131328582764,179.50225805033327,175.01263743101043,10,llf,ml,ls,4,9,20,False
398.25567507743835,206.46995704079683,194.27810345166827,1,slf,ml,ls,5,9,20,False
101.85209894180298,176.04868530857001,173.6226677023452,2,llf,ml,ls,5,9,20,False
194.49818015098572,157.5393296670805,151.73472188328833,3,llf,ml,ls,5,9,20,False
75.58254027366638,146.7492004564029,143.24983683446538,4,slf,ml,ls,5,9,20,False
129.34153723716736,171.03918402331107,164.55935019256114,5,llf,ml,ls,5,9,20,False
356.037246465683,192.7803923764543,187.1087698189184,6,llf,ml,ls,5,9,20,False
218.44190168380737,195.28616823770815,174.99315364957053,7,llf,ml,ls,5,9,20,False
166.59568667411804,191.35781249467556,179.19620766170294,8,llf,ml,ls,5,9,20,False
84.53285360336304,186.2381300036023,181.39992613616192,9,llf,ml,ls,5,9,20,False
189.35895466804504,188.78437154755093,184.87996228435156,10,llf,ml,ls,5,9,20,False
2.427208662033081,246.9911597762594,246.9911597762594,1,llf,ml,ls,3,3,30,False
7.29485011100769,187.5111640563348,174.9931474685342,2,slf,ml,fbs,3,3,30,False
4.72767448425293,228.97184536882162,222.46333804236664,3,llf,ml,ls,3,3,30,False
2.4072141647338867,238.45325500064723,238.45325500064723,4,llf,ml,ls,3,3,30,False
7.17909574508667,194.1594785339973,185.83942481588662,5,slf,ml,fbs,3,3,30,False
4.769810438156128,235.07027007328452,224.44630461861973,6,slf,ml,fbs,3,3,30,False
2.522240400314331,155.63902156834624,155.63902156834624,7,llf,ml,ls,3,3,30,False
4.753716468811035,238.74880608216083,216.25902708889254,8,llf,ml,ls,3,3,30,False
4.840579509735107,233.4564313118365,228.87776495782975,9,slf,ml,fbs,3,3,30,False
7.451183080673218,204.6058953393956,186.99721236077005,10,slf,wp,ls,3,3,30,False
8.802830457687378,133.09167330755582,133.09167330755582,1,llf,ml,ls,4,3,30,False
18.34764814376831,196.27164792429068,184.76780213722222,2,llf,ml,ls,4,3,30,False
17.680761098861694,116.07731846902213,115.33956531061132,3,llf,ml,ls,4,3,30,False
17.634217500686646,171.76726924086722,171.1970539804097,4,llf,wp,bf,4,3,30,False
8.894799709320068,151.78655710841272,151.78655710841272,5,llf,ml,ls,4,3,30,False
8.93343186378479,149.0524694605741,149.0524694605741,6,llf,ml,ls,4,3,30,False
8.967051267623901,187.82344909815743,187.82344909815743,7,slf,wp,bf,4,3,30,False
17.610350131988525,141.35778513757555,138.71798111252036,8,llf,wp,bf,4,3,30,False
8.940060377120972,134.94087607041251,134.94087607041251,9,llf,ml,ls,4,3,30,False
17.465534448623657,168.38269739942612,156.54072322826158,10,llf,ml,bf,4,3,30,False
68.5806086063385,137.03338817818462,132.41777906569382,1,llf,ml,ls,5,3,30,False
23.330448150634766,137.75897228961904,137.75897228961904,2,llf,ml,ls,5,3,30,False
23.952696323394775,143.40915919299135,143.40915919299135,3,llf,ml,ls,5,3,30,False
23.037737369537354,151.29731506265392,151.29731506265392,4,llf,ml,ls,5,3,30,False
22.641076803207397,154.21891006503193,154.21891006503193,5,llf,ml,ls,5,3,30,False
46.25621962547302,144.6862976459445,140.35342365586183,6,llf,ml,ls,5,3,30,False
22.764958143234253,129.6109363193538,129.6109363193538,7,llf,ml,ls,5,3,30,False
22.684154987335205,142.4518279580679,142.4518279580679,8,llf,ml,ls,5,3,30,False
23.067089319229126,139.18096521161212,139.18096521161212,9,llf,ml,ls,5,3,30,False
22.506598949432373,144.07363893832908,144.07363893832908,10,llf,ml,ls,5,3,30,False
13.489058256149292,214.90496614111464,208.88904978921823,1,llf,ml,ls,3,5,30,False
10.957756519317627,221.02042262433196,208.2890610474409,2,llf,ml,ls,3,5,30,False
21.891886472702026,261.2295141851679,248.46050135357234,3,slf,ml,fbs,3,5,30,False
22.62692928314209,308.4475216550441,294.52243604149584,4,slf,ml,fbs,3,5,30,False
8.023839950561523,302.988955554604,302.988955554604,5,slf,ml,fbs,3,5,30,False
10.776456117630005,295.6879940648513,292.6879940648513,6,llf,wp,ls,3,5,30,False
16.31017827987671,251.8025655612592,240.96406404421356,7,llf,wp,ls,3,5,30,False
13.393388271331787,242.2990354374897,232.8196374080544,8,llf,ml,ls,3,5,30,False
13.738377094268799,213.2341738699905,204.01684872283752,9,slf,wp,fbs,3,5,30,False
10.92622685432434,293.5863071889595,276.2288937215917,10,slf,wp,fbs,3,5,30,False
40.59707808494568,199.50723174232542,192.53857506224924,1,llf,wp,bf,4,5,30,False
102.55293774604797,250.0173501639,237.59711930838182,2,slf,ml,fbs,4,5,30,False
30.18478798866272,227.8251211039322,222.32259475917238,3,llf,ml,ls,4,5,30,False
41.803903341293335,176.96767687202313,168.15363135269078,4,llf,ml,ls,4,5,30,False
70.36062121391296,156.57049992821197,151.46477499561962,5,llf,wp,bf,4,5,30,False
71.29776191711426,189.16947553884438,177.97176062267982,6,llf,ml,ls,4,5,30,False
40.14744734764099,176.01590257209116,173.53955048636013,7,slf,ml,fbs,4,5,30,False
60.55329704284668,218.8450981458343,202.26536016346068,8,slf,ml,bf,4,5,30,False
51.20602607727051,188.27714089974117,178.55422950948773,9,llf,ml,ls,4,5,30,False
83.976083278656,176.5161113080532,172.71783770515248,10,llf,ml,bf,4,5,30,False
187.541588306427,194.71730453961263,178.1955826319073,1,llf,wp,ls,5,5,30,False
134.28034281730652,188.0528608910227,185.49764781132907,2,llf,ml,ls,5,5,30,False
136.38491535186768,201.13588183221196,200.79134908042928,3,llf,ml,ls,5,5,30,False
159.0358431339264,175.29818510564442,164.21661337330144,4,llf,wp,ls,5,5,30,False
133.38346791267395,176.9675388300012,173.8440300408111,5,llf,ml,ls,5,5,30,False
131.5018334388733,178.4275561339315,175.85150716634385,6,llf,ml,ls,5,5,30,False
130.64509963989258,180.46836331635313,171.2756558414598,7,llf,ml,ls,5,5,30,False
105.00184798240662,196.93781643067703,194.17894743744813,8,llf,ml,ls,5,5,30,False
131.53132700920105,164.70336479947903,161.16042364789251,9,llf,wp,ls,5,5,30,False
265.514000415802,201.23337132619287,191.14171839058304,10,llf,ml,ls,5,5,30,False
39.058138608932495,369.3798645438688,360.6859930823112,1,slf,ml,fbs,3,7,30,False
29.828570127487183,383.67907740917906,372.3132065892293,2,llf,ml,ls,3,7,30,False
29.86688470840454,394.9242637501202,373.0649429529147,3,llf,ml,ls,3,7,30,False
25.15992760658264,363.442251097613,349.60444938504986,4,slf,ml,fbs,3,7,30,False
68.55780792236328,312.19427524118225,298.25077315433066,5,llf,ml,ls,3,7,30,False
39.37202310562134,312.0777727910809,292.87143375558355,6,slf,ml,fbs,3,7,30,False
20.828007221221924,327.0399929117686,320.60753693061173,7,slf,ml,fbs,3,7,30,False
20.854020595550537,289.7018890325941,283.0586117936977,8,llf,ml,ls,3,7,30,False
33.07717251777649,317.6548236398566,310.8623763852513,9,slf,ml,fbs,3,7,30,False
32.92367076873779,349.6900944931603,337.0083132401647,10,llf,ml,ls,3,7,30,False
103.55366373062134,297.8303703055117,283.2564342222115,1,llf,ml,bf,4,7,30,False
263.1796066761017,239.63039730940739,226.14432911131553,2,llf,wp,ls,4,7,30,False
68.47067642211914,230.06241098042165,225.83678203463904,3,llf,ml,ls,4,7,30,False
70.21895694732666,226.87240800114606,224.59965132958988,4,slf,ml,bf,4,7,30,False
102.297203540802,293.68342643726896,285.87901288714284,5,slf,ml,bf,4,7,30,False
79.72395157814026,223.76645640708276,217.29602863143597,6,llf,ml,ls,4,7,30,False
148.16623616218567,244.3549900159692,231.77412214637198,7,llf,ml,ls,4,7,30,False
67.11240267753601,208.34238475454026,200.34238475454026,8,llf,ml,ls,4,7,30,False
246.3466019630432,231.7107325453283,215.63261660178208,9,llf,ml,bf,4,7,30,False
162.98860812187195,229.67047641656387,222.28145386025002,10,llf,ml,ls,4,7,30,False
643.4264464378357,228.94549235219276,212.52552383574465,1,llf,wp,ls,5,7,30,False
213.89626622200012,230.96774509586558,228.65431410487494,2,llf,ml,ls,5,7,30,False
333.13693046569824,268.6340953391809,259.8878295472533,3,llf,ml,ls,5,7,30,False
210.57495188713074,183.2271204315277,182.6093021912416,4,llf,ml,ls,5,7,30,False
304.48071813583374,206.01632839722592,204.81168607754583,5,llf,ml,ls,5,7,30,False
514.8335072994232,215.39465391507,204.8306158562567,6,llf,ml,ls,5,7,30,False
181.65996026992798,252.20527301431719,247.88008848268794,7,llf,ml,ls,5,7,30,False
340.29505014419556,209.70884734548014,201.70468660415332,8,llf,ml,ls,5,7,30,False
507.77921962738037,247.95731748980998,242.438083934627,9,llf,ml,ls,5,7,30,False
214.30031633377075,229.2073557071029,226.21704556446042,10,llf,ml,ls,5,7,30,False
86.33110690116882,320.9856591552275,301.4477788267936,1,llf,ml,ls,3,9,30,False
51.8236517906189,366.93252725980216,355.2607233812214,2,llf,ml,ls,3,9,30,False
113.40067648887634,416.0816199737675,375.97265905348763,3,llf,ml,ls,3,9,30,False
48.20344805717468,433.0130852759821,415.06095191288927,4,llf,ml,ls,3,9,30,False
86.47309899330139,438.1374321018998,425.07799365470555,5,llf,ml,ls,3,9,30,False
178.47031664848328,420.27430280413563,386.57810885751525,6,slf,ml,fbs,3,9,30,False
116.9580078125,330.74961441432896,301.77839910704284,7,slf,ml,fbs,3,9,30,False
49.71962523460388,410.31840901691936,394.6274757814704,8,slf,ml,fbs,3,9,30,False
62.43687057495117,411.4643940752536,393.42339481614766,9,slf,ml,fbs,3,9,30,False
156.37667989730835,453.7711300090029,414.07529085727634,10,llf,ml,ls,3,9,30,False
554.3372719287872,297.011339902995,282.3782666736986,1,llf,ml,ls,4,9,30,False
309.8330798149109,261.52455457516567,245.46919615018913,2,llf,ml,ls,4,9,30,False
249.04418182373047,300.8992993885473,290.84504764220713,3,llf,ml,ls,4,9,30,False
463.14819169044495,313.8322504666038,290.13125333102676,4,llf,ml,bf,4,9,30,False
277.3247480392456,301.404320893535,291.74735285162126,5,llf,ml,ls,4,9,30,False
112.7300980091095,290.0808310629059,286.0808310629059,6,llf,ml,ls,4,9,30,False
325.092577457428,360.2994935959457,335.78425036111844,7,llf,ml,ls,4,9,30,False
174.32952117919922,298.25348939217974,274.50707343506156,8,llf,ml,ls,4,9,30,False
188.37859964370728,245.22140607320972,235.35006975858894,9,llf,ml,ls,4,9,30,False
124.73101735115051,278.7837588603859,257.87298869386893,10,llf,ml,ls,4,9,30,False
1143.995097875595,259.0959782772916,234.60196675937266,1,llf,ml,ls,5,9,30,False
467.5753002166748,215.90363693943172,213.2998407035715,2,llf,ml,ls,5,9,30,False
567.0109152793884,239.68526941127305,231.95369493103402,3,llf,ml,ls,5,9,30,False
266.25878620147705,291.9784610224316,291.9784610224316,4,llf,ml,ls,5,9,30,False
434.2861702442169,277.63515325740036,272.54863209465543,5,llf,ml,ls,5,9,30,False
513.7520871162415,254.06378473006387,241.89228557328374,6,llf,ml,ls,5,9,30,False
365.060986995697,229.72142914336612,224.65102774953465,7,llf,ml,ls,5,9,30,False
268.91077160835266,278.3451227770785,278.3451227770785,8,llf,ml,ls,5,9,30,False
866.7972433567047,249.77481055302047,237.445467141035,9,llf,ml,ls,5,9,30,False
633.5652000904083,242.51710329727953,242.43179519059774,10,llf,ml,ls,5,9,30,False
14.321536540985107,380.2618756936712,377.25056281613865,1,llf,ml,ls,3,3,40,False
6.81219482421875,360.364315968544,360.364315968544,2,slf,ml,fbs,3,3,40,False
6.798260688781738,226.10636636173,226.10636636173,3,llf,wp,ls,3,3,40,False
13.853964567184448,336.39292036861434,332.1456926152865,4,slf,ml,fbs,3,3,40,False
20.022961854934692,288.48175026799436,272.3531306630544,5,slf,ml,fbs,3,3,40,False
6.667020320892334,311.1913463145137,311.1913463145137,6,slf,wp,fbs,3,3,40,False
13.539457559585571,271.90399461002323,260.86074243147425,7,slf,wp,fbs,3,3,40,False
6.754769563674927,333.9339374171141,333.9339374171141,8,slf,wp,fbs,3,3,40,False
6.900055885314941,306.240303272596,306.240303272596,9,llf,ml,ls,3,3,40,False
20.272875547409058,340.4692032096002,328.96069850670665,10,slf,ml,fbs,3,3,40,False
48.968318700790405,282.09027272309754,274.9204366004401,1,slf,ml,fbs,4,3,40,False
48.29734182357788,298.58850014731485,291.61457058843644,2,llf,ml,ls,4,3,40,False
124.28192067146301,269.41001865350455,253.23849009847294,3,llf,ml,ls,4,3,40,False
72.9130232334137,255.23083458135997,238.44805251261067,4,llf,wp,bf,4,3,40,False
48.92558813095093,298.6820935730474,279.9908322121969,5,slf,wp,ls,4,3,40,False
25.043272495269775,221.7277190690262,221.7277190690262,6,slf,ml,fbs,4,3,40,False
24.59297251701355,289.71548593210105,289.71548593210105,7,slf,wp,fbs,4,3,40,False
24.912822484970093,236.98930293961044,236.98930293961044,8,slf,ml,ls,4,3,40,False
122.16171455383301,214.73520768748938,198.17680259786846,9,llf,ml,ls,4,3,40,False
74.22900152206421,268.56434046867736,251.0847204093214,10,llf,ml,ls,4,3,40,False
62.39172339439392,190.78835299104742,190.78835299104742,1,llf,wp,bf,5,3,40,False
124.9629476070404,226.43433439894596,218.59806343256025,2,slf,wp,bf,5,3,40,False
126.2012448310852,194.74897456538838,178.5759178299058,3,llf,ml,ls,5,3,40,False
127.36102151870728,171.40634862830245,170.03644426717648,4,llf,ml,bf,5,3,40,False
64.15782618522644,181.04754977505377,181.04754977505377,5,llf,wp,bf,5,3,40,False
125.66213297843933,190.5207043331585,176.85905891040056,6,llf,wp,ls,5,3,40,False
64.33290767669678,169.31748901467813,169.31748901467813,7,llf,ml,bf,5,3,40,False
63.52051758766174,174.8223868230803,174.8223868230803,8,llf,wp,bf,5,3,40,False
190.6510307788849,165.35674728184702,157.30291326895411,9,slf,wp,bf,5,3,40,False
125.13544940948486,188.37188584452787,174.9884632095464,10,llf,ml,ls,5,3,40,False
67.1077401638031,369.505289386545,335.80493336426275,1,llf,ml,ls,3,5,40,False
113.7112340927124,366.5813292229476,351.47025764348643,2,slf,wp,fbs,3,5,40,False
53.19120717048645,380.51588934290953,367.85146678232763,3,slf,ml,fbs,3,5,40,False
82.16453337669373,421.16286778022504,403.4297611415712,4,llf,ml,ls,3,5,40,False
29.994547843933105,381.5498525248498,376.205179788893,5,llf,ml,ls,3,5,40,False
60.122127294540405,446.5678998135845,417.1217154397573,6,slf,ml,fbs,3,5,40,False
119.11030197143555,434.1741588081692,396.74580291099346,7,slf,wp,fbs,3,5,40,False
113.64759182929993,455.79793133393275,433.21977378160847,8,slf,ml,fbs,3,5,40,False
112.18404984474182,466.73267712547226,411.25859997890564,9,llf,wp,ls,3,5,40,False
38.92847204208374,357.55815396140105,341.5864397400948,10,slf,wp,fbs,3,5,40,False
198.10559272766113,293.2039849224598,270.2208110825192,1,llf,ml,ls,4,5,40,False
253.97723031044006,278.58304974331395,253.29216830182145,2,slf,ml,fbs,4,5,40,False
288.44025015830994,274.7494305665492,238.62943662054263,3,llf,ml,ls,4,5,40,False
375.87197732925415,299.6474269965535,274.0835115932865,4,slf,ml,fbs,4,5,40,False
168.18573999404907,300.91285560521055,282.30488053709246,5,slf,ml,fbs,4,5,40,False
195.25584149360657,405.9854835144439,387.3864332138219,6,llf,wp,ls,4,5,40,False
309.71838545799255,283.29899456010196,262.0361450589619,7,llf,wp,ls,4,5,40,False
168.84898328781128,230.1954770702049,224.2593497327398,8,slf,ml,fbs,4,5,40,False
358.85234355926514,314.8570920654091,285.93695224225655,9,llf,ml,ls,4,5,40,False
141.1212728023529,317.64871840831364,303.44570899780126,10,slf,wp,fbs,4,5,40,False
438.4876284599304,210.37091302673355,197.53478999195593,1,slf,wp,bf,5,5,40,False
365.44635701179504,209.28079078057573,202.34040907998263,2,slf,wp,bf,5,5,40,False
216.20541954040527,222.00376486082112,222.00376486082112,3,slf,wp,bf,5,5,40,False
667.0693533420563,220.90699535101936,211.32378875766335,4,llf,wp,bf,5,5,40,False
368.4351487159729,203.42140136106434,201.47930533315437,5,llf,ml,bf,5,5,40,False
295.61776518821716,237.79905852267325,235.81581868887537,6,llf,ml,bf,5,5,40,False
512.2478532791138,296.5795501099648,272.1289341894699,7,llf,ml,ls,5,5,40,False
1065.0523691177368,251.72580722460324,206.75523619210054,8,slf,ml,ls,5,5,40,False
433.99201488494873,185.53746534329048,176.94565632130866,9,slf,wp,bf,5,5,40,False
585.178923368454,265.8995692124467,243.38010082889002,10,slf,ml,bf,5,5,40,False
125.65605521202087,473.2304570687117,458.7071127629879,1,slf,ml,fbs,3,7,40,False
131.74101328849792,449.06696112832947,427.6900368099491,2,slf,ml,fbs,3,7,40,False
104.85923194885254,480.9877529555458,474.39463374642156,3,llf,ml,ls,3,7,40,False
150.19920468330383,597.2904848147393,566.6019685572187,4,slf,ml,fbs,3,7,40,False
198.56973528862,479.11795157841783,444.8447411154869,5,slf,ml,fbs,3,7,40,False
65.9702787399292,397.2277268012619,375.7969306982917,6,slf,ml,fbs,3,7,40,False
199.9432017803192,468.5945625928322,424.96202723529115,7,llf,wp,ls,3,7,40,False
117.0460205078125,460.42621670543707,453.3227596993017,8,slf,wp,fbs,3,7,40,False
150.5265829563141,452.1914008634774,440.0056448629287,9,slf,ml,fbs,3,7,40,False
115.6312165260315,443.4026275668721,408.40326187182455,10,llf,wp,ls,3,7,40,False
248.72252655029297,350.96672036146884,332.5342379742574,1,llf,ml,ls,4,7,40,False
216.49249935150146,330.8649619906025,308.07846214741625,2,slf,ml,ls,4,7,40,False
714.9279890060425,298.8429144138331,264.8367243277015,3,llf,ml,ls,4,7,40,False
219.28614354133606,351.5571777371436,332.0316484485956,4,llf,ml,ls,4,7,40,False
464.6747968196869,457.1280205832538,410.0561708167293,5,slf,ml,fbs,4,7,40,False
749.1591093540192,347.1623565709552,302.44292081143897,6,llf,wp,ls,4,7,40,False
279.7713363170624,333.59655610139845,318.647140789514,7,llf,ml,ls,4,7,40,False
279.0578329563141,315.3138479959889,290.6264103417669,8,slf,ml,fbs,4,7,40,False
589.659435749054,360.9959202265322,327.9645489886725,9,llf,ml,ls,4,7,40,False
1067.8201265335083,386.5966558391596,352.93102820035364,10,llf,ml,ls,4,7,40,False
1876.2007656097412,299.4824434293526,271.9567115168312,1,llf,wp,bf,5,7,40,True
