time,heuristic_obj,meta_obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num,exceeded
0.5822131633758545,115.55581962371672,115.55581962371672,30,slf,ml,ls,3,3,20,False
2.187617063522339,111.30793929641538,111.30793929641538,30,llf,wp,bf,4,3,20,False
5.772564649581909,118.22611953872769,118.22611953872769,30,llf,ml,ls,5,3,20,False
3.3533120155334473,193.85339407916007,186.81218751970073,30,llf,wp,ls,3,5,20,False
9.953096151351929,116.45168371107125,114.63965489509528,30,llf,ml,ls,4,5,20,False
20.065003871917725,120.05393746874225,120.05393746874225,30,llf,ml,ls,5,5,20,False
7.711307525634766,128.74174951962843,126.70026429440537,30,llf,ml,ls,3,7,20,False
17.66626238822937,161.22987419675997,158.41792246455162,30,llf,ml,bf,4,7,20,False
62.84692311286926,144.84791549477575,143.42841603635839,30,llf,ml,ls,5,7,20,False
19.22960352897644,237.8456481294341,228.11768824831134,30,slf,ml,fbs,3,9,20,False
35.28918957710266,198.67456679059262,196.79983211948078,30,llf,ml,ls,4,9,20,False
103.95539808273315,183.98763638426806,182.1925460792196,30,llf,ml,ls,5,9,20,False
2.4257431030273438,280.56046746583723,280.56046746583723,30,llf,ml,ls,3,3,30,False
26.71911311149597,176.6650987653099,169.5741955202319,30,llf,wp,ls,4,3,30,False
45.96203422546387,161.8192868365861,157.47257075956082,30,llf,wp,ls,5,3,30,False
19.236039876937866,263.2897090419874,240.67110935819716,30,slf,wp,fbs,3,5,30,False
82.40401148796082,200.08222319716617,186.85501831808025,30,llf,wp,ls,4,5,30,False
274.6318337917328,175.93157194200222,160.98489565374666,30,llf,ml,ls,5,5,30,False
84.73005175590515,385.1140813166804,363.82300939377836,30,llf,ml,ls,3,7,30,False
260.9386782646179,252.54212393552683,241.40874118278634,30,llf,ml,ls,4,7,30,False
280.5920329093933,185.61763313933253,178.63126327798503,30,llf,ml,ls,5,7,30,False
89.10413479804993,556.9494162251071,519.7073880327566,30,slf,ml,fbs,3,9,30,False
179.27081608772278,265.72244173136005,248.445739391655,30,llf,ml,ls,4,9,30,False
1067.9187142848969,251.35741254069208,232.68745593391643,30,llf,ml,ls,5,9,30,False
13.938312768936157,351.4431389559619,324.0690991621096,30,slf,wp,fbs,3,3,40,False
25.161277532577515,262.4375912813822,262.4375912813822,30,llf,ml,ls,4,3,40,False
128.60116267204285,268.4570407969919,264.141754261079,30,llf,ml,ls,5,3,40,False
53.977519273757935,434.9356559118279,422.02213672718295,30,slf,ml,fbs,3,5,40,False
170.6586775779724,282.8056527759386,270.4567459516289,30,llf,ml,ls,4,5,40,False
518.7816045284271,256.8403211853589,247.52652917785383,30,llf,wp,ls,5,5,40,False
255.31459975242615,420.4617429244653,402.9455075522774,30,slf,ml,fbs,3,7,40,False
515.75266289711,350.38569072700705,328.22184882328423,30,llf,wp,ls,4,7,40,False
598.3664937019348,280.0479157492749,265.7979918588303,30,llf,ml,ls,5,7,40,False
162.45705819129944,480.75132169140034,466.45488220100333,30,llf,ml,ls,3,9,40,False
996.831597328186,387.997362403514,363.12873931695754,30,llf,ml,ls,4,9,40,False
1210.5132253170013,342.3321234641434,329.38408466551437,30,llf,ml,ls,5,9,40,False
31.4626042842865,464.7048198685467,443.9768616208132,30,slf,wp,fbs,3,3,50,False
56.465038776397705,401.9305799252357,401.9305799252357,30,slf,ml,ls,4,3,50,False
142.47678351402283,319.93867325510706,319.93867325510706,30,llf,wp,ls,5,3,50,False
102.18910336494446,427.0276405043594,414.05355696362903,30,slf,wp,fbs,3,5,50,False
438.98394989967346,452.48530790392243,426.3351622022917,30,llf,ml,ls,4,5,50,False
1945.7784032821655,346.4609730084888,319.34282478469595,30,llf,ml,ls,5,5,50,True
302.21306681632996,624.3070897356849,590.4150238586346,30,slf,wp,fbs,3,7,50,False
634.2596254348755,553.3576801983303,516.0709899623564,30,llf,wp,ls,4,7,50,False
1811.7159836292267,408.1988034210203,391.6487847082167,30,llf,ml,ls,5,7,50,True
547.476580619812,546.9859063865532,531.0106668117619,30,slf,ml,fbs,3,9,50,False
1825.0608303546906,614.909558307387,576.1966868616755,30,llf,ml,ls,4,9,50,True
1984.8702392578125,389.19563461895035,375.5539864867935,30,llf,wp,ls,5,9,50,True
