time,heuristic_obj,meta_obj,instance_no,job_perm,order_perm,heuristic,proceesor_num,order_num,job_num,exceeded
0.032119035720825195,115.55581962371672,115.55581962371672,30,slf,ml,ls,3,3,20,False
0.08035421371459961,111.30793929641538,111.30793929641538,30,llf,wp,bf,4,3,20,False
0.16486096382141113,118.22611953872769,118.22611953872769,30,llf,ml,ls,5,3,20,False
0.19737005233764648,193.85339407916007,186.81218751970073,30,llf,wp,ls,3,5,20,False
0.33281588554382324,116.45168371107125,114.63965489509528,30,llf,ml,ls,4,5,20,False
0.47075915336608887,120.05393746874225,120.05393746874225,30,llf,ml,ls,5,5,20,False
0.22872185707092285,128.74174951962843,128.74174951962843,30,llf,ml,ls,3,7,20,False
1.6570231914520264,161.22987419675997,151.70633047572318,30,llf,ml,bf,4,7,20,False
1.6560466289520264,144.84791549477575,144.52975095853594,30,llf,ml,ls,5,7,20,False
0.9326803684234619,237.8456481294341,231.26889692078953,30,slf,ml,fbs,3,9,20,False
1.3583269119262695,198.67456679059262,196.79983211948078,30,llf,ml,ls,4,9,20,False
2.8284029960632324,183.98763638426806,182.1925460792196,30,llf,ml,ls,5,9,20,False
0.08947229385375977,280.56046746583723,280.56046746583723,30,llf,ml,ls,3,3,30,False
0.21802473068237305,176.6650987653099,176.6650987653099,30,llf,wp,ls,4,3,30,False
0.629244327545166,161.8192868365861,155.97257075956082,30,llf,wp,ls,5,3,30,False
0.7921967506408691,263.2897090419874,245.4792650718599,30,slf,wp,fbs,3,5,30,False
1.8579421043395996,200.08222319716617,192.28245894511923,30,llf,wp,ls,4,5,30,False
4.616586208343506,175.93157194200222,162.0852024168225,30,llf,ml,ls,5,5,30,False
3.143174171447754,385.1140813166804,362.79342649752044,30,llf,ml,ls,3,7,30,False
2.344423532485962,252.54212393552683,244.77260219522958,30,llf,ml,ls,4,7,30,False
4.500061273574829,185.61763313933253,180.38126327798503,30,llf,ml,ls,5,7,30,False
4.914851427078247,556.9494162251071,518.4573880327566,30,slf,ml,fbs,3,9,30,False
5.9507763385772705,265.72244173136005,252.8725308413893,30,llf,ml,ls,4,9,30,False
34.1887993812561,251.35741254069208,236.38583319957425,30,llf,ml,ls,5,9,30,False
0.28081417083740234,351.4431389559619,326.6124144268651,30,slf,wp,fbs,3,3,40,False
0.44489216804504395,262.4375912813822,262.4375912813822,30,llf,ml,ls,4,3,40,False
2.559363603591919,268.4570407969919,266.3733995121561,30,llf,ml,ls,5,3,40,False
1.371711254119873,434.9356559118279,422.02213672718295,30,slf,ml,fbs,3,5,40,False
4.034460783004761,282.8056527759386,271.06996986253705,30,llf,ml,ls,4,5,40,False
7.30760383605957,256.8403211853589,247.85194993035208,30,llf,wp,ls,5,5,40,False
4.311326265335083,420.4617429244653,403.6477292762718,30,slf,ml,fbs,3,7,40,False
7.750287771224976,350.38569072700705,330.69372587064333,30,llf,wp,ls,4,7,40,False
9.655297756195068,280.0479157492749,268.5917050155123,30,llf,ml,ls,5,7,40,False
3.4237568378448486,480.75132169140034,463.7070285608079,30,llf,ml,ls,3,9,40,False
10.310591697692871,387.997362403514,365.864046703208,30,llf,ml,ls,4,9,40,False
50.92865180969238,342.3321234641434,323.1410729541115,30,llf,ml,ls,5,9,40,False
0.5001015663146973,464.7048198685467,445.81260553928655,30,slf,wp,fbs,3,3,50,False
0.7991268634796143,401.9305799252357,401.9305799252357,30,slf,ml,ls,4,3,50,False
1.4688243865966797,319.93867325510706,319.93867325510706,30,llf,wp,ls,5,3,50,False
1.1217715740203857,427.0276405043594,417.9192464677526,30,slf,wp,fbs,3,5,50,False
5.783506393432617,452.48530790392243,434.0173780977557,30,llf,ml,ls,4,5,50,False
14.44272494316101,346.4609730084888,321.53805616769193,30,llf,ml,ls,5,5,50,False
5.8775622844696045,624.3070897356849,594.4630535364579,30,slf,wp,fbs,3,7,50,False
12.485435485839844,553.3576801983303,512.5759873172757,30,llf,wp,ls,4,7,50,False
59.981545209884644,408.1988034210203,376.03135370817233,30,llf,ml,ls,5,7,50,False
5.159075498580933,546.9859063865532,535.1643087350587,30,slf,ml,fbs,3,9,50,False
42.99769425392151,614.909558307387,557.9617463266652,30,llf,ml,ls,4,9,50,False
88.12983846664429,389.19563461895035,365.5268015575256,30,llf,wp,ls,5,9,50,False
